"gene_symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B","significance"
"PATL1",0.0716119353119335,4.34374170299742,1.64380617179769,0.100864803563484,0.126726432367714,-6.03555303187687,"Not_significant"
"CDK5R1",-0.126541263359194,3.25998539938946,-1.64206030296331,0.101226228101465,0.127161820005091,-6.03840043163692,"Not_significant"
"ZNF350",0.0843556580709475,3.43182828732024,1.64124386127187,0.101395600138126,0.12735585599702,-6.03973096870032,"Not_significant"
"TMEM120B",-0.0648404067509469,3.05463871720661,-1.64100774936981,0.101444624082101,0.12739869641012,-6.04011563308805,"Not_significant"
"XRCC3",0.061155162858288,3.23723666979752,1.6406506906479,0.101518796194586,0.127473101778588,-6.04069723540129,"Not_significant"
"RBM17",-0.0690266021866517,4.32622097483953,-1.6401428868629,0.101624357312645,0.127586893401044,-6.04152416628342,"Not_significant"
"PTPN18",0.0634240351847764,3.93003492555544,1.63844664830897,0.101977603245493,0.128011568095203,-6.04428456351238,"Not_significant"
"THAP1",0.0843961792829857,3.73331310757955,1.63795227594182,0.102080741832953,0.128122206612087,-6.04508855560833,"Not_significant"
"HSPA13",0.103859323395686,3.14074373237741,1.63678753991659,0.102324064485545,0.128408732702181,-6.04698180382288,"Not_significant"
"UBE2Q1",0.0839294814217322,4.01763786082713,1.63408321331327,0.102890805253677,0.129100979531608,-6.05137248026723,"Not_significant"
"RPS10",-0.0975363758012744,7.16694682440014,-1.63354494635949,0.103003907138481,0.129223908764654,-6.05224554008792,"Not_significant"
"PFDN1",0.0849770441752566,4.36429850004339,1.63332285325401,0.103050602742589,0.129263503895499,-6.05260568841563,"Not_significant"
"MED11",0.0804815142011863,4.30191466478306,1.63270293919411,0.103181030496081,0.129393056227025,-6.05361069080056,"Not_significant"
"BRF1",-0.0541483752182712,3.19073468307954,-1.63268796387831,0.103184182878149,0.129393056227025,-6.05363496405966,"Not_significant"
"UCHL5",-0.0699328526755982,2.91962878240444,-1.63121635227439,0.103494339640949,0.129762941114702,-6.05601920266757,"Not_significant"
"CHAC2",0.105029028490942,2.41722150234711,1.63069580391357,0.103604228186491,0.129881654622166,-6.05686206247922,"Not_significant"
"VSIG2",0.110591728244377,3.18315614801343,1.63026601195455,0.10369502800923,0.129976406549285,-6.05755777110542,"Not_significant"
"CACYBP",-0.0780162850312252,3.99142460974559,-1.62980761379139,0.103791941210428,0.13007879235191,-6.05829958499603,"Not_significant"
"ATP6V1G2",-0.0675417283927056,2.85572029149793,-1.62965855206082,0.103823470957597,0.130099217348714,-6.05854076328319,"Not_significant"
"C19orf25",-0.0621207244827282,3.67410168765875,-1.62950108709516,0.103856786460685,0.130110661078097,-6.05879551410485,"Not_significant"
"NECAP1",0.0899321239538624,4.27934728020868,1.62947138908375,0.103863070744698,0.130110661078097,-6.05884355757321,"Not_significant"
"TMED4",0.0978261095554647,4.32139778253822,1.62934897792974,0.103888976905999,0.130124028707162,-6.05904157705778,"Not_significant"
"ING1",0.0664388309578134,3.6810382671875,1.62743334434078,0.104295058269726,0.130613503325766,-6.06213850183452,"Not_significant"
"SCD5",0.0842492847068224,2.96672435432903,1.62611946928598,0.104574307607521,0.130944020125471,-6.06426050541604,"Not_significant"
"RAD21",-0.0894759915815291,5.21074409823089,-1.62575574157064,0.104651719002239,0.131021743183542,-6.06484765247806,"Not_significant"
"SLC38A9",-0.0724922989617749,3.1666778262562,-1.6254901665359,0.104708269594603,0.131073330002565,-6.06527627462466,"Not_significant"
"TRPC4AP",0.0906455560643593,4.18068409406853,1.6248491981302,0.104844855357023,0.131225074678244,-6.0663104738076,"Not_significant"
"SASH3",-0.0859683197874084,5.91298618402892,-1.62365521503603,0.105099662859381,0.13152472094974,-6.06823588355277,"Not_significant"
"NLRC5",-0.0986566724783149,4.80581798113843,-1.61923647550831,0.106046955674763,0.132690748376524,-6.07534933740704,"Not_significant"
"GYPE",0.120817301802922,2.72753197505372,1.6175343930303,0.106413656457966,0.13313007760473,-6.07808429820612,"Not_significant"
"CES1",0.177107957559394,3.9622876385155,1.61718524358104,0.106489002554243,0.133204828766225,-6.0786449710538,"Not_significant"
"ACP2",0.0932299621412467,3.59440462501085,1.61687347838241,0.10655631701208,0.133265795018679,-6.07914551015628,"Not_significant"
"NDUFB10",0.0887233256893012,5.33985581820455,1.6168149983843,0.106568947427418,0.133265795018679,-6.0792393891745,"Not_significant"
"RPL41",0.0849300142304834,7.24383759895041,1.61640605396925,0.106657303849773,0.133356760676462,-6.07989578130525,"Not_significant"
"FAM3A",-0.0947007029929754,4.35515939524277,-1.61571279501822,0.106807222239857,0.133524661175442,-6.08100814828402,"Not_significant"
"SCAMP5",-0.0849376799130628,2.99967667260537,-1.61515585498466,0.106927782740931,0.133655816243274,-6.0819014431272,"Not_significant"
"KHDRBS1",-0.10735073683659,5.28031456315737,-1.6137774387362,0.107226632900649,0.134009755868371,-6.08411102114787,"Not_significant"
"FAM156A",0.0629763971029584,4.19171977561467,1.61295930788824,0.107404322947701,0.134212190533476,-6.0854215885449,"Not_significant"
"MED19",0.0769168759510963,4.13679503691529,1.61264150718023,0.107473409220037,0.134278874802273,-6.08593049759832,"Not_significant"
"RBM34",-0.0877925007235314,3.88103747793526,-1.61180851529565,0.107654659763287,0.134485658774058,-6.0872639354436,"Not_significant"
"MYO5A",0.115985344806929,3.4206306119907,1.6111609762459,0.107795725325129,0.134642189236901,-6.08830003300201,"Not_significant"
"TTC21A",-0.0737963355689564,2.89860235301033,-1.60939199195782,0.108181844723952,0.135104713523508,-6.09112840413942,"Not_significant"
"CCAR1",-0.0820457879056962,3.93280494703616,-1.60785475320939,0.108518271581264,0.135505052277131,-6.09358374860982,"Not_significant"
"DUT",-0.0930990884008072,4.1171786190272,-1.60671260204359,0.108768770232006,0.135797992479398,-6.09540653891237,"Not_significant"
"SASH1",-0.0882179220525501,2.91467715090324,-1.60588917061187,0.108949651174433,0.136003941929382,-6.09671988067242,"Not_significant"
"CCDC91",-0.0687078085466348,3.12123131570248,-1.60546211855324,0.109043554473831,0.13608980527573,-6.09740075012653,"Not_significant"
"TPRKB",0.0870040601112061,3.22607548442872,1.60543144459317,0.109050301757065,0.13608980527573,-6.09744964818671,"Not_significant"
"LRRC40",0.0841880384905309,3.3438206861033,1.60503423386059,0.109137705241767,0.136178983268069,-6.09808276740074,"Not_significant"
"RNASET2",0.0976583138953337,6.72976368978787,1.60482502032438,0.109183763576202,0.136216553418689,-6.09841617318401,"Not_significant"
"ISCU",0.0853857302189152,5.64752866324122,1.60317460481085,0.109547643112574,0.136650565185409,-6.10104479213333,"Not_significant"
"ZNF770",0.0985612278673891,3.84363484324277,1.60263243657095,0.109667388640387,0.13677996004345,-6.10190772026315,"Not_significant"
"IER3IP1",-0.11425393918338,3.61603565491632,-1.60144238382202,0.109930592526783,0.137088215910535,-6.10380082446506,"Not_significant"
"IGF2R",0.125538401007695,5.94685569283126,1.60110872460687,0.110004477719406,0.13716032762065,-6.1043313509088,"Not_significant"
"FBXW4",-0.0739389035752192,4.07775004486674,-1.60060472459345,0.110116157648614,0.13727953619571,-6.1051325160617,"Not_significant"
"DEF6",-0.0887889086158946,5.33690849568698,-1.59889017049297,0.110496753746049,0.137733913272767,-6.10785612552338,"Not_significant"
"RNF2",0.0716002742911659,3.54642196592458,1.59753387720282,0.110798560916543,0.138089961883583,-6.11000858317788,"Not_significant"
"ST6GALNAC2",0.149257687733487,4.40153930171901,1.59745365518226,0.110816432635373,0.138092085080058,-6.11013584010515,"Not_significant"
"RGPD1",-0.136406006012679,3.30269769082128,-1.59655324014656,0.111017182160741,0.138322064600276,-6.11156374294591,"Not_significant"
"MRPS31",0.083503450073354,3.99627063244628,1.59647103357014,0.11103552463635,0.13832473977816,-6.11169406870285,"Not_significant"
"ABCB9",0.103492757856663,3.13082767916391,1.59599662503679,0.11114142470041,0.138436474896631,-6.11244604000671,"Not_significant"
"SERPING1",0.161891750731579,3.42100133556405,1.5931699875717,0.111774060901643,0.139194774475463,-6.11692187739929,"Not_significant"
"TMEM64",-0.0942558803791789,3.44966584297004,-1.5931309967342,0.111782807414495,0.139194774475463,-6.11698356252167,"Not_significant"
"MRPL11",-0.0820599441097984,4.33611907543182,-1.5929441816028,0.111824721721818,0.139226668837616,-6.11727909108362,"Not_significant"
"DYNLL2",-0.0803786778261992,3.89228747014532,-1.59276225489882,0.111865551201137,0.13925720344103,-6.1175668535331,"Not_significant"
"TRA2B",0.0877794598737784,4.55416197237236,1.59117788225778,0.112221627963568,0.139680111401462,-6.12007155899035,"Not_significant"
"CELF1",0.0883101338961447,4.07882926222988,1.59079744211326,0.112307262597256,0.139754041548097,-6.12067262252112,"Not_significant"
"WDR18",-0.0901898120002862,3.58032984243802,-1.59076862928325,0.112313750285229,0.139754041548097,-6.12071813858305,"Not_significant"
"EIF4A1",-0.0894806970903526,5.50801246561373,-1.59008798350958,0.112467095234555,0.13992446619058,-6.12179312770563,"Not_significant"
"ANKRD11",0.0708193690004073,4.63061078236537,1.58952386758871,0.112594312229184,0.1400623391712,-6.12268372846394,"Not_significant"
"RPIA",-0.138160988529568,5.05240819205475,-1.58882261213334,0.112752614961488,0.140238835646727,-6.12379040292685,"Not_significant"
"RANBP2",-0.061923963387339,3.53486291121261,-1.58512896934186,0.113589331280917,0.141258951437145,-6.1296114864426,"Not_significant"
"TMED9",0.102761942026817,4.84199631845764,1.58428423722963,0.113781374941324,0.14147717620816,-6.1309408781069,"Not_significant"
"USP42",0.0622815926996863,3.25727003549346,1.58357938662865,0.113941813772969,0.141656045332595,-6.13204959542843,"Not_significant"
"GRAMD4",0.0791037320863799,3.42291660367286,1.58001222574625,0.11475651666753,0.142648145664004,-6.13765318660333,"Not_significant"
"SF3B1",-0.107346841748054,5.0298448042314,-1.57634041914637,0.115599914272508,0.143675621042126,-6.14340810120949,"Not_significant"
"USP34",-0.0900912656992521,4.42467316133589,-1.57551646002356,0.115789843924759,0.143890740136966,-6.1446976924377,"Not_significant"
"AHCTF1",-0.0863877598750253,4.10888849539118,-1.57268962263922,0.116443324890766,0.144681762858893,-6.14911694721254,"Not_significant"
"RBM38",-0.155085899939099,6.24087006595661,-1.57175041024189,0.116661085016643,0.144931247582131,-6.1505834993175,"Not_significant"
"DCXR",-0.102352580678144,4.62103996783265,-1.57143561109752,0.1167341441995,0.145000919954614,-6.15107485474364,"Not_significant"
"UBQLN2",0.101580097374336,5.10619102390496,1.57024934368452,0.117009779286483,0.14532216444465,-6.15292556943339,"Not_significant"
"NAGA",-0.0917042218880741,4.1245958280458,-1.57005220389492,0.117055635322926,0.145357979251688,-6.15323299630539,"Not_significant"
"DHX29",0.0789173271747812,3.69220417030165,1.56992833925013,0.117084454309124,0.145360097903857,-6.1534261357393,"Not_significant"
"USF1",0.112528137387273,4.24817930751653,1.56986488922669,0.117099219082632,0.145360097903857,-6.15352506613227,"Not_significant"
"HEXIM2",-0.083857428000508,3.35848179321487,-1.56982544379536,0.117108398744461,0.145360097903857,-6.15358656690439,"Not_significant"
"CYP2R1",0.0638732761512966,3.18619776625792,1.56871171154051,0.117367818266099,0.145660932259627,-6.15532239508571,"Not_significant"
"INTS2",-0.0903915412822398,3.15140357814256,-1.56817861805197,0.117492150734264,0.145794051928135,-6.15615282634571,"Not_significant"
"CDK9",0.073287676996415,3.84559046573485,1.56767184559569,0.117610440513297,0.145919635738534,-6.1569419967366,"Not_significant"
"CANT1",0.094748421544459,4.74118594507162,1.5670937554211,0.117745491575088,0.146065975823214,-6.15784191821663,"Not_significant"
"RBM8A",-0.056597716109204,4.18393355139704,-1.56597520995453,0.11800714815145,0.146369307633102,-6.15958224151243,"Not_significant"
"RAB11B",-0.0794996919906961,3.55963302496281,-1.56442585067005,0.118370338775545,0.146798470085949,-6.16199082773041,"Not_significant"
"BAG6",0.0793501396518286,5.17722455550172,1.56407975220688,0.118451588934002,0.146877906661631,-6.16252853924816,"Not_significant"
"PLEKHA4",-0.087839971891591,2.97981562160537,-1.56331062768711,0.118632305861581,0.147080639332815,-6.16372305820161,"Not_significant"
"SS18L2",0.0908477189285044,5.01135522307851,1.55884850843243,0.119685027125447,0.148364269474375,-6.1706416516632,"Not_significant"
"REST",-0.096709949484489,3.36644102600964,-1.5585068803372,0.119765926961356,0.148443010038738,-6.1711705451406,"Not_significant"
"CPSF4",-0.0606653935880841,4.17765449219422,-1.55835689930741,0.119801457049095,0.148465502706952,-6.17140270287386,"Not_significant"
"GFER",-0.0719444260152962,3.10200690939669,-1.55727469125527,0.120058074637225,0.148761934640438,-6.17307721223315,"Not_significant"
"SMAP2",0.138947880107013,6.97865146645351,1.55676020405445,0.120180223270879,0.14889168653272,-6.17387287859098,"Not_significant"
"MAPK1IP1L",-0.0674481510365394,4.23371903807955,-1.55641815220048,0.120261486615799,0.148970755211826,-6.17440172564645,"Not_significant"
"ARHGAP11B",0.102280733991274,2.79847825995868,1.55486991616767,0.120629850336783,0.149405387431332,-6.17679401752665,"Not_significant"
"PKN2",-0.111498424790132,4.3232918519814,-1.55472651067196,0.120664014834331,0.149426033159348,-6.17701548449013,"Not_significant"
"BCL7C",0.0801273025955709,3.83933424734676,1.55442969089634,0.120734752424917,0.149491957155874,-6.17747381114345,"Not_significant"
"KCTD13",-0.0859452314882523,3.82868432030579,-1.55397777375404,0.120842515068485,0.149603699260753,-6.17817146105031,"Not_significant"
"SLC44A2",-0.106506861915184,5.90128215732025,-1.55302025880343,0.121071090308722,0.149864953960405,-6.17964896715564,"Not_significant"
"PSENEN",0.0962560933991634,4.3981433736467,1.5515216494749,0.121429514986054,0.150286840674669,-6.18195960623632,"Not_significant"
"ZNF226",-0.0547148960285631,2.79219315144008,-1.55137239264019,0.12146525850753,0.150309297727153,-6.18218961777249,"Not_significant"
"CUL4A",-0.0758184153451422,3.8697674515582,-1.5510528455166,0.121541810322705,0.150382239890805,-6.18268198068715,"Not_significant"
"CHORDC1",0.0703442621437862,3.37183756528912,1.55079181134693,0.121604372653671,0.150437854408315,-6.18308411145917,"Not_significant"
"PARD6G",0.103229427041798,2.82002903525103,1.54838846232776,0.122181573404042,0.151130024394485,-6.18678339212425,"Not_significant"
"RBM6",0.104024636808663,4.3515840096949,1.54809461475086,0.122252292481817,0.151195602387373,-6.1872352981837,"Not_significant"
"TNFSF4",0.110261247400155,3.38830715414153,1.54770869375128,0.122345219230575,0.151288622766518,-6.18782867428818,"Not_significant"
"RHOT2",-0.0684039705262469,4.61624244122452,-1.54701661534235,0.122512004956518,0.15147293490643,-6.18889241843312,"Not_significant"
"ACAP1",0.126649753370867,5.30243704744215,1.54669983744585,0.12258840549091,0.151545458285984,-6.18937915788686,"Not_significant"
"SLC27A3",0.0924086439367429,4.13025165660537,1.54659931080524,0.122612658322646,0.151553504302998,-6.18953359968241,"Not_significant"
"GTPBP1",0.0664340887040318,3.35696756693457,1.54634400643144,0.122674269385126,0.15160771738075,-6.18992578601904,"Not_significant"
"CYC1",0.0935737707995923,5.04422621538705,1.54593228650011,0.122773678376732,0.151708620806665,-6.19055811538174,"Not_significant"
"CEP192",-0.0923589997412604,3.81739035075827,-1.54526046272207,0.122936024469787,0.151887253724352,-6.19158956049541,"Not_significant"
"RALGAPB",0.0619503121098495,3.86469842097417,1.54433643482206,0.123159590339837,0.152141460962185,-6.19300748718747,"Not_significant"
"RASA1",0.0785364677068534,3.90601114225757,1.54327206254543,0.123417506691091,0.152438022364224,-6.19463973240064,"Not_significant"
"TMEM14B",-0.0771171404181015,4.73229064805234,-1.53982055592219,0.124256778777211,0.153452450482382,-6.19992505059857,"Not_significant"
"MED30",-0.0930147167220543,4.19874866240565,-1.53958246226825,0.124314838163174,0.153501956448123,-6.20028921316296,"Not_significant"
"TAB1",0.0511437824687437,3.07698384559194,1.53850350150407,0.124578209987466,0.153804927942028,-6.20193877712053,"Not_significant"
"MRPS24",-0.0919340173268157,5.19534307306405,-1.53763218277784,0.124791215303965,0.154045638085152,-6.20327005275737,"Not_significant"
"CNOT4",0.0443267293946104,3.7393328404918,1.53508527920661,0.125415472925205,0.154782324787171,-6.2071571488977,"Not_significant"
"UPF3B",-0.0747240493461909,3.23542358286054,-1.53504956397277,0.12542424421637,0.154782324787171,-6.20721161228546,"Not_significant"
"ITPK1",-0.0945159763566483,4.72479844513947,-1.53453271549531,0.125551230536236,0.154916651258306,-6.20799963181917,"Not_significant"
"OPA3",0.0475032576642187,3.04909620225982,1.53257560532389,0.126032990764578,0.155488628357686,-6.21098118285848,"Not_significant"
"RIC8A",-0.0882646447692093,4.70705739506198,-1.52861205757773,0.127013077068755,0.156675143160635,-6.21700788914841,"Not_significant"
"RAB9A",-0.103908710585401,4.4248587377314,-1.52832887100848,0.127083329135023,0.156739164497073,-6.21743789215854,"Not_significant"
"CCT5",-0.0926087766961823,4.46943968803719,-1.52818366444226,0.12711936330222,0.156749815499692,-6.21765834962895,"Not_significant"
"PTP4A3",-0.0912930067493338,3.58307930242028,-1.52814616583917,0.127128670175198,0.156749815499692,-6.21771527789328,"Not_significant"
"MAGED2",-0.0761346724024836,3.58758893878823,-1.52747571899194,0.127295159852709,0.156929476161007,-6.21873287898962,"Not_significant"
"SAMD9",0.118451376112294,5.31049906885331,1.52741145376867,0.127311127540056,0.156929476161007,-6.21883039721782,"Not_significant"
"CFL1",0.0982104795477108,5.59345852640661,1.52632196530279,0.127582065728837,0.15724075373593,-6.22048300556641,"Not_significant"
"EP300",-0.102171705091262,4.67585153697727,-1.52318278955661,0.12836524406634,0.158183169754813,-6.22523818493522,"Not_significant"
"DLEU1",0.0807816514239592,3.59699889444938,1.52102172115774,0.128906573985709,0.158827329545866,-6.22850610576555,"Not_significant"
"SSR3",0.080239858681665,3.73433265536811,1.52008880598202,0.129140810680505,0.159092984858242,-6.22991541976574,"Not_significant"
"UBE2G1",0.0740680235524289,4.54311618003788,1.51974798818977,0.129226466004249,0.159175547467881,-6.2304300646547,"Not_significant"
"PNN",-0.0919565684285724,4.74045939360882,-1.51885561156209,0.129450950390494,0.159429065217767,-6.23177703815142,"Not_significant"
"UBE2E3",-0.0729812015391005,4.69765326942837,-1.51830853804617,0.129588721176648,0.159575730618476,-6.23260241584758,"Not_significant"
"GLB1",-0.0799139507200959,4.95353952690909,-1.51759185283841,0.12976937843703,0.159775156585076,-6.23368324350642,"Not_significant"
"NME6",0.0712957465757098,3.86661233937603,1.51651983199615,0.130039972375188,0.160085241288048,-6.23529900670882,"Not_significant"
"ZNF776",0.0844613842061452,3.92218299857542,1.51536707530638,0.130331435194487,0.160420923475445,-6.23703519407173,"Not_significant"
"PTCD1",-0.0667031538042622,3.47106186830372,-1.51503736642962,0.130414892182129,0.160500517885816,-6.23753153397032,"Not_significant"
"ADCK5",-0.0653121005092974,3.0381546718967,-1.51452791605735,0.13054392770376,0.160613064255167,-6.23829824425946,"Not_significant"
"FOXRED2",0.0785249641790235,2.98380306163533,1.5145278210808,0.13054395176904,0.160613064255167,-6.238298387173,"Not_significant"
"MASTL",0.0862326851035542,2.81149615628202,1.51268150451259,0.131012426561211,0.16116623005319,-6.24107490780582,"Not_significant"
"PIGH",-0.0716836097833626,3.22459346394456,-1.51245738320291,0.131069382839137,0.161213075868242,-6.24141171670775,"Not_significant"
"IPP",0.080912899604674,3.22333398785434,1.51177737958627,0.131242311035498,0.161402531109314,-6.24243332177704,"Not_significant"
"ZNF384",-0.0640820349072522,4.18443957495214,-1.50977546143996,0.131752438716041,0.162006561916745,-6.24543826626966,"Not_significant"
"TXNDC12",-0.103024221995859,5.01757047099897,-1.50870657996899,0.132025441015981,0.162318884657765,-6.24704107700194,"Not_significant"
"VDAC3",0.0769593813791944,5.12966935922865,1.50725972851601,0.132395680468808,0.162750648659195,-6.24920887057963,"Not_significant"
"EPB41L3",0.108551379451676,3.26247350725138,1.50659011799166,0.132567302079916,0.162938167659312,-6.25021143949301,"Not_significant"
"RALGDS",-0.100155352901544,4.20284610412769,-1.50642881411765,0.132608670186223,0.162965561447558,-6.25045288444598,"Not_significant"
"LRRC8B",-0.0587161028687957,3.25631101998175,-1.50590680836282,0.132742612891299,0.163106697842697,-6.25123406431522,"Not_significant"
"PTPRN2",0.0852752431387778,3.39157134116219,1.50532148531846,0.132892927279259,0.163267907349274,-6.25210967931564,"Not_significant"
"ADAR",-0.0750187834834328,5.95645278074173,-1.50392821776023,0.133251258359314,0.163684596238588,-6.25419258356099,"Not_significant"
"NT5C",0.0710830416082207,3.87088882408884,1.50321826771517,0.133434136949401,0.163885672085826,-6.25525320832292,"Not_significant"
"PLBD2",-0.0819463344381859,3.34916744210331,-1.50252900946846,0.133611871799836,0.164080373406528,-6.25628244606567,"Not_significant"
"PMPCB",-0.0656579468462732,4.20339038165806,-1.50187319152041,0.133781154136822,0.164264640236141,-6.25726131478286,"Not_significant"
"HERPUD2",-0.092817414010244,4.4917618088323,-1.49898966688034,0.134527436315668,0.165157227766583,-6.26156021783884,"Not_significant"
"SLC35E1",0.0622572520659723,4.31877535393182,1.49794970255345,0.134797379210433,0.165464848496164,-6.26310864045196,"Not_significant"
"PRPS2",-0.0795981985118805,3.74095724550413,-1.4971850796775,0.134996119651624,0.165684991801196,-6.26424642278096,"Not_significant"
"TP53INP2",-0.0958290111020927,3.87412842822107,-1.4969177130603,0.135065667038033,0.165746531921241,-6.26464413670696,"Not_significant"
"HBG1",0.278548991375427,8.01243208008678,1.49529476204382,0.13548842505249,0.166241436341519,-6.26705680315533,"Not_significant"
"RNF5",-0.0766507547216868,3.67569845133678,-1.49504839206458,0.135552690824739,0.166296399358532,-6.2674228281665,"Not_significant"
"HK1",0.0980192748011124,5.17035899581905,1.49282928560534,0.136132611115085,0.166974957016646,-6.27071699960348,"Not_significant"
"NTPCR",-0.0816723859756738,3.38216144071006,-1.49272340721302,0.136160328320017,0.166974957016646,-6.27087405050541,"Not_significant"
"AP4E1",0.064178238711964,3.05853637432438,1.49270766036481,0.136164450956672,0.166974957016646,-6.27089740708313,"Not_significant"
"BOK",-0.126608124885343,3.29519163206405,-1.49253641196075,0.136209291246429,0.167005965623852,-6.27115139622229,"Not_significant"
"FAM13A",0.0823716476090723,3.09523528340888,1.49127381528283,0.136540247055299,0.167387720697475,-6.27302314054676,"Not_significant"
"MAGOH",0.0836892400751541,3.74078866015134,1.49071439510617,0.136687082893029,0.167543681829702,-6.27385195471459,"Not_significant"
"MLH3",-0.111696249724759,3.59917099378891,-1.4900853932778,0.13685232836819,0.167722160509788,-6.27478349023399,"Not_significant"
"PLEKHG1",0.141948198418311,3.07660946550826,1.48475191497699,0.138259709559241,0.169422694310686,-6.28266657869849,"Not_significant"
"OMA1",0.084146016621462,4.2962804087252,1.48450353363933,0.138325523252882,0.169479026553273,-6.28303301340989,"Not_significant"
"THOC2",0.0556387466614172,3.90107937846875,1.48386958004505,0.138493611939486,0.169660633903493,-6.28396800394241,"Not_significant"
"NAT9",-0.0650386268113436,3.73658604995041,-1.48296414779077,0.138733955093871,0.169930691303134,-6.28530270028372,"Not_significant"
"C15orf39",-0.0896565281720214,4.49896013467287,-1.48279436213244,0.138779059837018,0.169961564391736,-6.28555289118836,"Not_significant"
"ZDHHC24",0.0707937549468038,3.3682561603719,1.48258296016263,0.138835236077939,0.170005985855437,-6.28586436692901,"Not_significant"
"SAFB",0.0949955563023597,4.50822841789428,1.48245718532625,0.138868666794857,0.170022546315205,-6.28604966035963,"Not_significant"
"IDE",0.0703257541787581,3.51540862651928,1.48150017238675,0.139123242769013,0.17030982033684,-6.28745903639083,"Not_significant"
"ARHGDIA",-0.0845912585565678,4.46184324177531,-1.47965667325883,0.139614649595189,0.170886890540629,-6.29017138297441,"Not_significant"
"DDT",0.0789834963330485,5.36687889326343,1.47930077005711,0.13970967400856,0.170978696906019,-6.2906946391525,"Not_significant"
"AHR",-0.110278314289365,3.92468539875207,-1.47896449431051,0.139799503853787,0.171064120689856,-6.29118892403442,"Not_significant"
"BCAS3",-0.0550998329782519,3.36706906638189,-1.4769381910579,0.14034173731895,0.171703019401397,-6.29416498873606,"Not_significant"
"ECI1",-0.0833059328157235,3.78345824928512,-1.47585928348538,0.140631111431717,0.172032415173058,-6.29574794824425,"Not_significant"
"SLC33A1",-0.0755749416665514,3.21384996539876,-1.4751278807028,0.140827542792815,0.172248037089136,-6.29682040113846,"Not_significant"
"NLGN2",0.0581043971474777,3.25246536420282,1.47477189204802,0.140923226470617,0.172340389072958,-6.29734219522312,"Not_significant"
"UBR3",-0.0904814020867262,3.27955955291219,-1.47384184202286,0.141173444637357,0.172621673678979,-6.29870483676472,"Not_significant"
"SKP1",0.0658747770822172,5.1624370825124,1.47375296060404,0.14119737497629,0.172626220966575,-6.29883501474766,"Not_significant"
"CD14",0.117597127912719,6.85221586915185,1.47298566789395,0.141404090103307,0.172854205463338,-6.29995848763282,"Not_significant"
"CCDC22",0.0856199839608358,3.73111527303512,1.47198293003726,0.141674587678665,0.173160082049724,-6.30142582616213,"Not_significant"
"ZNF207",0.0822192692860311,4.81025261504075,1.47012964054072,0.14217557859833,0.17374754854891,-6.30413519764774,"Not_significant"
"HEXIM1",-0.0913714109634878,4.10188274437727,-1.46873876864879,0.142552461944533,0.174183201354543,-6.30616632684459,"Not_significant"
"PHF8",0.108363543330838,3.0806508647469,1.46851035913057,0.14261442734913,0.174233989985541,-6.30649969751632,"Not_significant"
"PSMA3",0.0868040321476711,4.19050454200551,1.46735758596007,0.142927480658754,0.174582899024106,-6.30818142105223,"Not_significant"
"IFT27",0.0599026992254448,3.3199476417438,1.46730822069916,0.142940898357988,0.174582899024106,-6.30825340835366,"Not_significant"
"TM9SF1",0.0616070349141573,3.65761649572142,1.46634963799388,0.143201637702053,0.17487634938708,-6.3096507936881,"Not_significant"
"TSPAN4",-0.07763978082395,3.03875871014601,-1.46528132871973,0.143492654351324,0.175206684891302,-6.31120706778992,"Not_significant"
"MTRF1",-0.0650355648169132,2.82189988542287,-1.46372417856875,0.143917650204068,0.175700493195104,-6.31347345398802,"Not_significant"
"DPH5",-0.0833302801557112,3.54504260504064,-1.46249301183658,0.144254359626761,0.176086392106927,-6.31526369013221,"Not_significant"
"TCF4",-0.0837200109004579,3.72977745102748,-1.46237985218373,0.144285337812672,0.176088437052798,-6.3154281603447,"Not_significant"
"BABAM1",-0.0870132093874529,5.18643042692355,-1.46233627548704,0.144297268578917,0.176088437052798,-6.31549149288155,"Not_significant"
"TAPBP",0.0734703756276778,4.80224321677714,1.46070257106836,0.144745104358724,0.176609705189695,-6.31786450046081,"Not_significant"
"NCOR2",-0.0714476555491723,3.78810081075689,-1.45820281393296,0.145432411776832,0.177422972287661,-6.32149038771097,"Not_significant"
"CXorf65",-0.096429983522996,3.57547724985331,-1.45443072788677,0.146474287427639,0.178668507414948,-6.32695012927877,"Not_significant"
"RPS3A",-0.105132393692604,6.95100840081442,-1.45386700375795,0.146630482600434,0.178833493058733,-6.3277648631878,"Not_significant"
"ZNF513",-0.0751792792783172,3.36563096663017,-1.45216495998213,0.147102855850833,0.179383993692457,-6.33022287726185,"Not_significant"
"TGFBR2",0.0837465741898722,5.372115368375,1.45129854605355,0.147343762143361,0.179652115983789,-6.33147301651427,"Not_significant"
"CHURC1",0.128589038898909,4.78801512596301,1.45098189304834,0.147431882925925,0.179733901237557,-6.33192972714583,"Not_significant"
"MGAT3",0.094725623275461,3.03572400820868,1.44992829328771,0.147725378201465,0.180065999032213,-6.33344862951444,"Not_significant"
"ACADS",-0.0753519936494422,3.43197917423554,-1.44950113809672,0.147844495909343,0.180185479389512,-6.33406411819188,"Not_significant"
"VPS16",0.0639718133862894,4.3020312597376,1.44923144464473,0.147919741297317,0.180251463892194,-6.33445262738134,"Not_significant"
"GMPPB",-0.0893104049349747,3.51822400383127,-1.44752996825015,0.148395135886817,0.180804972269515,-6.336902051297,"Not_significant"
