gene_symbol,dataset,n_control,n_sepsis,mean_control,mean_sepsis,median_control,median_sepsis,dataset_logFC,dataset_direction,auc,wilcox_p
TIMP1,GSE95233,22,51,7.64146381863636,8.92114833098039,7.71945454,8.92598903,1.27968451234403,Up_in_Sepsis,0.957219251336898,7.21511319630196e-10
USP11,GSE137340,14,43,5.49829490878572,5.63761052409302,5.420901539,5.602518765,0.139315615307309,Up_in_Sepsis,0.556478405315615,0.538756643962947
USP11,GSE236713,30,125,1.22974691616667,-0.065262743532,1.26205195,-0.06613338,-1.29500965969867,Down_in_Sepsis,0.0336,2.39148221399339e-15
USP11,GSE54514,18,35,7.242617819,7.21510011128571,7.2462449075,7.209900379,-0.0275177077142859,Down_in_Sepsis,0.361904761904762,0.104679689649896
USP11,GSE57065,25,28,7.5039568,6.1083,7.46289,5.999585,-1.3956568,Down_in_Sepsis,0.00285714285714286,8.85018249863286e-15
USP11,GSE65682,42,51,4.47281165547619,3.88011481696078,4.4219169945,3.874351241,-0.592696838515407,Down_in_Sepsis,0.256769374416433,5.86302607729117e-05
USP11,GSE95233,22,51,6.31754345272727,5.31865872176471,6.28241341,5.25437632,-0.998884730962567,Down_in_Sepsis,0.0454545454545455,9.05517246612493e-10
OLAH,GSE137340,14,43,4.69426092571429,5.85085577318605,4.3346094625,4.996071678,1.15659484747176,Up_in_Sepsis,0.782392026578073,0.0011910207519427
OLAH,GSE236713,30,125,-3.06712965166667,1.43117601538,-3.100506725,1.32750345,4.49830566704667,Up_in_Sepsis,0.9728,9.92003678560482e-16
OLAH,GSE54514,18,35,8.14875949727778,8.42373714437143,7.7577610015,8.232910156,0.274977647093651,Up_in_Sepsis,0.555555555555555,0.520600333060429
OLAH,GSE57065,25,28,3.17378386666667,6.39807595238095,3.18472,6.61012833333333,3.22429208571429,Up_in_Sepsis,0.961428571428571,3.26107099618374e-11
OLAH,GSE65682,42,51,3.97283181542857,5.692985117,3.6834860235,5.98110319,1.72015330157143,Up_in_Sepsis,0.776844070961719,4.78279497877484e-06
OLAH,GSE95233,22,51,3.96071946833333,6.49699370058824,3.90941330833334,6.53217998666667,2.5362742322549,Up_in_Sepsis,0.967023172905526,3.10305804161485e-10
GALNT14,GSE137340,14,43,4.49403214107143,5.20731724539535,4.235813754,5.016652897,0.713285104323921,Up_in_Sepsis,0.870431893687708,9.24335675110831e-06
GALNT14,GSE236713,30,125,-4.18687559,0.424362516424,-4.33513645,0.5639994,4.611238106424,Up_in_Sepsis,0.9768,5.68982032753381e-16
GALNT14,GSE54514,18,35,7.54942462177778,7.48056413102857,7.4431469445,7.475632191,-0.0688604907492065,Down_in_Sepsis,0.415873015873016,0.327405769848281
GALNT14,GSE57065,25,28,5.0287766,5.91161678571429,5.04085,5.94476,0.882840185714286,Up_in_Sepsis,0.944285714285714,3.90036392897249e-10
GALNT14,GSE65682,42,51,3.64710281445238,4.85804955644118,3.64599905575,5.130848065,1.2109467419888,Up_in_Sepsis,0.791316526610645,1.48371788589805e-06
GALNT14,GSE95233,22,51,4.35107237272727,5.52201445509804,4.33344454,5.663050895,1.17094208237077,Up_in_Sepsis,0.979500891265597,1.03431303688478e-10
FOLR3,GSE137340,14,43,7.78031582228571,10.7634321393256,7.3107785305,10.78795637,2.98311631703987,Up_in_Sepsis,0.878737541528239,5.16186693059591e-06
FOLR3,GSE236713,30,125,-2.26840002066667,0.044576648888,-2.07689285,0.041836023,2.31297666955467,Up_in_Sepsis,0.925066666666667,5.30947248900134e-13
FOLR3,GSE54514,18,35,10.4749008286111,10.7396825792857,10.102611065,10.88411808,0.264781750674604,Up_in_Sepsis,0.632539682539683,0.119026798460476
FOLR3,GSE57065,25,28,6.9460684,8.61963642857143,6.53303,8.35897,1.67356802857143,Up_in_Sepsis,0.812857142857143,4.97002976572696e-05
FOLR3,GSE65682,42,51,6.71477786129762,7.82762550630392,6.4158650115,7.5001161015,1.1128476450063,Up_in_Sepsis,0.765172735760971,1.18083502950546e-05
FOLR3,GSE95233,22,51,7.22728167590909,9.60562909254902,7.22589388,9.41200952,2.37834741663993,Up_in_Sepsis,0.92602495543672,9.43827637107183e-09
EXOC6,GSE137340,14,43,4.88543899878571,5.63656971111628,4.7585954085,5.61375517666667,0.751130712330565,Up_in_Sepsis,0.830564784053156,0.00010836477926158
EXOC6,GSE236713,30,125,-0.931458507833333,0.184415845396,-0.99509085,0.1650509,1.11587435322933,Up_in_Sepsis,0.8672,4.53752399627033e-10
EXOC6,GSE54514,18,35,7.57355576968519,7.62558890755238,7.541206757,7.603348732,0.0520331378671957,Up_in_Sepsis,0.568253968253968,0.42839311053673
EXOC6,GSE57065,25,28,5.1117156,6.48529416666667,5.09888,6.53959166666667,1.37357856666667,Up_in_Sepsis,0.987142857142857,2.14616925591847e-13
EXOC6,GSE65682,42,51,5.36268628829762,6.01722990917647,5.42427552425,5.956479046,0.654543620878852,Up_in_Sepsis,0.754435107376284,2.62776482435079e-05
EXOC6,GSE95233,22,51,5.41806518515152,6.57804132339869,5.37086918,6.66889392333333,1.15997613824718,Up_in_Sepsis,0.966131907308378,3.35282320392347e-10
HGF,GSE137340,14,43,4.2601195235,4.58234537560465,4.23308502416667,4.38070884,0.322225852104651,Up_in_Sepsis,0.926910299003322,8.95420161947516e-08
HGF,GSE236713,30,125,-1.31327028293333,0.462119447124,-1.1955155,0.39933395,1.77538973005733,Up_in_Sepsis,0.917866666666666,1.29493828107797e-12
HGF,GSE54514,18,35,7.20112337008333,7.1720018046,7.1685459615,7.141106367,-0.0291215654833339,Down_in_Sepsis,0.433333333333333,0.439382697129536
HGF,GSE57065,25,28,3.54136744,5.47937307142857,3.51847,5.711298,1.93800563142857,Up_in_Sepsis,0.997142857142857,8.85018249863286e-15
HGF,GSE65682,42,51,3.05749881820833,3.76559557133824,2.837288876875,3.721770785,0.708096753129902,Up_in_Sepsis,0.749299719887955,3.81153364064026e-05
HGF,GSE95233,22,51,3.73173866318182,5.67914667031373,3.677977873,5.628819858,1.94740800713191,Up_in_Sepsis,0.99554367201426,2.41819260539641e-11
ATP11B,GSE137340,14,43,5.2846282495,6.44507444991861,4.958368882,6.3306674895,1.1604462004186,Up_in_Sepsis,0.867109634551495,1.15818527714491e-05
ATP11B,GSE236713,30,125,-0.692571196933333,0.330172582608,-0.64014244,0.32793975,1.02274377954133,Up_in_Sepsis,0.824,3.78497075509226e-08
ATP11B,GSE54514,18,35,8.65592421441667,8.45945029935714,8.665524125,8.423412323,-0.196473915059524,Down_in_Sepsis,0.377777777777778,0.152080729356349
ATP11B,GSE57065,25,28,5.2186784,7.03875482142857,5.22068666666667,7.28706166666667,1.82007642142857,Up_in_Sepsis,0.995714285714286,1.54878193726075e-14
ATP11B,GSE65682,42,51,5.28349894106845,6.11965036229412,5.2728987829375,6.2433836155,0.836151421225665,Up_in_Sepsis,0.800653594771242,6.77111143044872e-07
ATP11B,GSE95233,22,51,6.62596131151515,8.41418258964052,6.67846374666667,8.53843933166667,1.78822127812537,Up_in_Sepsis,0.981283422459893,8.82077171942536e-11
CEP55,GSE137340,14,43,4.61597219692857,5.21411076995349,4.288316736,5.114318375,0.598138573024917,Up_in_Sepsis,0.837209302325582,7.43901516703796e-05
CEP55,GSE236713,30,125,-1.44958016966667,0.663381611184,-1.48125865,0.59621751,2.11296178085067,Up_in_Sepsis,0.894133333333333,2.20506409235788e-11
CEP55,GSE54514,18,35,7.31195847194444,7.45416235234286,7.2863919735,7.323082924,0.142203880398413,Up_in_Sepsis,0.590476190476191,0.29165367273141
CEP55,GSE57065,25,28,2.2961324,4.13868892857143,2.18227,4.03488,1.84255652857143,Up_in_Sepsis,0.992857142857143,4.20383668685061e-14
CEP55,GSE65682,42,51,2.00371197339286,2.94133015806863,1.98208703625,2.646532761,0.93761818467577,Up_in_Sepsis,0.915032679738562,6.92401244723124e-12
CEP55,GSE95233,22,51,3.13773853545455,6.08370973823529,3.141772585,6.02673995,2.94597120278075,Up_in_Sepsis,0.996434937611408,2.22762533627504e-11
ARHGEF9,GSE137340,14,43,4.48642430721429,4.72865547913954,4.4300563135,4.616161585,0.242231171925249,Up_in_Sepsis,0.732558139534884,0.00860715367594649
ARHGEF9,GSE236713,30,125,0.932643189616667,-0.164976697296,0.976572265,-0.101801752,-1.09761988691267,Down_in_Sepsis,0.0290666666666667,1.28379968378171e-15
ARHGEF9,GSE54514,18,35,7.08697014372222,7.1023269926,7.0605049135,7.088788033,0.0153568488777776,Up_in_Sepsis,0.612698412698413,0.187329444556183
ARHGEF9,GSE57065,25,28,4.170995,3.40330339285714,4.184425,3.4319725,-0.767691607142857,Down_in_Sepsis,0.0114285714285714,1.482405568521e-13
ARHGEF9,GSE65682,42,51,3.13619706992857,2.73069413031373,3.0840761835,2.702918147,-0.405502939614846,Down_in_Sepsis,0.234360410830999,1.13969133024811e-05
ARHGEF9,GSE95233,22,51,5.66064651681818,4.56655629029412,5.6764301125,4.62431338,-1.09409022652406,Down_in_Sepsis,0.0035650623885918,2.22762533627504e-11
DAAM2,GSE137340,14,43,4.6616061675,5.86026830818605,4.2913572145,5.103634501,1.19866214068605,Up_in_Sepsis,0.8421926910299,5.56405121878381e-05
DAAM2,GSE236713,30,125,-3.860767265,0.840618502808,-3.9052885,1.23507377,4.701385767808,Up_in_Sepsis,0.973066666666667,9.56049645464289e-16
DAAM2,GSE54514,18,35,7.53224754333333,7.97726798734286,7.322125435,7.845442772,0.445020444009525,Up_in_Sepsis,0.680952380952381,0.0321019256782342
DAAM2,GSE57065,25,28,4.522856,6.09557892857143,4.51324,5.94084,1.57272292857143,Up_in_Sepsis,0.844285714285715,6.04316161051609e-06
DAAM2,GSE65682,42,51,4.1136030847381,5.53823739721569,3.710214072,5.64839242,1.42463431247759,Up_in_Sepsis,0.750233426704015,3.56415344787041e-05
DAAM2,GSE95233,22,51,5.51924680909091,7.87150749568628,5.505633245,8.02571546,2.35226068659537,Up_in_Sepsis,0.950980392156863,1.22342240401873e-09
CD3G,GSE137340,14,43,7.149762827,7.10332487439535,6.938175635,6.807411888,-0.0464379526046512,Down_in_Sepsis,0.460132890365448,0.666553111249036
CD3G,GSE236713,30,125,1.223825094,-0.484905625528,1.18619205,-0.34002852,-1.708730719528,Down_in_Sepsis,0.0672,2.00476526653066e-13
CD3G,GSE54514,18,35,7.444454723,7.29931347717143,7.439926863,7.228958607,-0.145141245828571,Down_in_Sepsis,0.314285714285714,0.0276873816875773
CD3G,GSE57065,25,28,8.0465556,6.2357425,8.06283,6.105385,-1.8108131,Down_in_Sepsis,0.0485714285714286,1.46118725598053e-10
CD3G,GSE65682,42,51,5.10648394111905,4.06275310296078,4.948626137,3.922238456,-1.04373083815826,Down_in_Sepsis,0.236694677871148,1.36003111070665e-05
CD3G,GSE95233,22,51,9.56972165,7.05596450352941,9.45041639,6.93287937,-2.51375714647059,Down_in_Sepsis,0,1.60188706567253e-11
ZBTB4,GSE137340,14,43,6.52450132060714,6.45946898355814,6.501577827,6.538945105,-0.0650323370490042,Down_in_Sepsis,0.51328903654485,0.890692821059384
ZBTB4,GSE236713,30,125,0.937390389333333,-0.272839610176,0.9208231,-0.21354294,-1.21022999950933,Down_in_Sepsis,0.0546666666666667,3.98919422636361e-14
ZBTB4,GSE54514,18,35,7.99907712136111,7.92733907022857,7.97531640525,7.853297472,-0.0717380511325398,Down_in_Sepsis,0.388888888888889,0.193736415761008
ZBTB4,GSE57065,25,28,7.6965768,6.55985446428571,7.70421,6.5192575,-1.13672233571429,Down_in_Sepsis,0.00857142857142857,6.63763687397464e-14
ZBTB4,GSE65682,42,51,4.68232307653571,4.32625691963726,4.633139319625,4.30365187675,-0.356066156898459,Down_in_Sepsis,0.162931839402428,2.54774905292748e-08
ZBTB4,GSE95233,22,51,8.62887460340909,7.40794592686275,8.56976789,7.370551125,-1.22092867654635,Down_in_Sepsis,0.0017825311942959,1.88955739655682e-11
FKBP5,GSE137340,14,43,8.98427448996429,10.6316965455233,8.68653668175,10.569545925,1.64742205555897,Up_in_Sepsis,0.870431893687708,9.24335675110831e-06
FKBP5,GSE236713,30,125,-1.57748909416667,0.426975397316,-1.629614575,0.63807976,2.00446449148267,Up_in_Sepsis,0.9152,1.79488537873991e-12
FKBP5,GSE54514,18,35,10.5303719307222,10.7150913784,10.63995886,10.90611935,0.184719447677779,Up_in_Sepsis,0.538888888888889,0.652163958851931
FKBP5,GSE57065,25,28,7.68961813333333,9.52760333333333,7.62078333333333,9.56023333333334,1.8379852,Up_in_Sepsis,0.944285714285714,3.90036392897249e-10
FKBP5,GSE65682,42,51,6.06332153619048,6.48986142538889,6.35335386716667,6.526923938,0.426539889198412,Up_in_Sepsis,0.621848739495798,0.0443192845349304
FKBP5,GSE95233,22,51,8.4358889089394,10.4362166120915,8.53580598,10.52179544,2.00032770315211,Up_in_Sepsis,0.993761140819965,2.84841857067922e-11
ZDHHC20,GSE137340,14,43,4.48646148357143,4.78128549688372,4.3296851225,4.651275156,0.294824013312293,Up_in_Sepsis,0.79734219269103,0.000599272533308424
ZDHHC20,GSE236713,30,125,-1.11654541284445,0.367440331629334,-1.16088580166667,0.421545366666667,1.48398574447378,Up_in_Sepsis,0.922933333333333,6.92535137086423e-13
ZDHHC20,GSE54514,18,35,7.30557690727778,7.27663435265714,7.278277874,7.260931015,-0.0289425546206346,Down_in_Sepsis,0.444444444444444,0.520600333060429
ZDHHC20,GSE57065,25,28,5.839208,7.49510875,5.82111,7.482605,1.65590075,Up_in_Sepsis,0.968571428571429,9.97415567595923e-12
ZDHHC20,GSE65682,42,51,2.29026644545238,2.56450359323529,2.2490377625,2.585127424,0.274237147782913,Up_in_Sepsis,0.708683473389356,0.000566896165186858
ZDHHC20,GSE95233,22,51,7.02591832909091,8.90033525137255,7.07179978,9.08506975,1.87441692228164,Up_in_Sepsis,0.974153297682709,1.66193362226705e-10
TBC1D4,GSE137340,14,43,5.43786769642857,5.46914916665116,5.3740103205,5.546613936,0.0312814702225914,Up_in_Sepsis,0.504983388704319,0.963464689999678
TBC1D4,GSE236713,30,125,1.79231042666667,-0.538257457464,1.70606735,-0.3567071,-2.33056788413067,Down_in_Sepsis,0.00746666666666667,6.11441610250757e-17
TBC1D4,GSE54514,18,35,7.20126271233333,7.22801118582857,7.144759655,7.178913593,0.0267484734952381,Up_in_Sepsis,0.53015873015873,0.730730102071719
TBC1D4,GSE57065,25,28,6.7830892,4.71320446428571,6.674195,4.62975,-2.06988473571429,Down_in_Sepsis,0.0128571428571429,2.14616925591847e-13
TBC1D4,GSE65682,42,51,2.83027375319048,2.45488948801961,2.624195817,2.383416346,-0.375384265170868,Down_in_Sepsis,0.273109243697479,0.000178209697391078
TBC1D4,GSE95233,22,51,6.81278753181818,5.41639427460784,6.77776977,5.444948725,-1.39639325721034,Down_in_Sepsis,0.0320855614973262,2.87149299473703e-10
FCER1A,GSE137340,14,43,6.68894818178571,5.85049081730233,6.9267978015,5.521763067,-0.838457364483388,Down_in_Sepsis,0.308970099667774,0.0326831125398416
FCER1A,GSE236713,30,125,3.50311959333333,-1.006875617488,3.58525585,-1.3169296,-4.50999521082133,Down_in_Sepsis,0.0109333333333333,1.00562164223352e-16
FCER1A,GSE54514,18,35,7.64199142994444,7.4347460202,7.3834056855,7.246059418,-0.207245409744444,Down_in_Sepsis,0.5,1
FCER1A,GSE57065,25,28,5.0258532,3.15473625,4.957555,3.0277075,-1.87111695,Down_in_Sepsis,0.00142857142857143,4.42509124931643e-15
FCER1A,GSE65682,42,51,3.93125288285714,2.81104443721569,3.5521964815,2.565815738,-1.12020844564146,Down_in_Sepsis,0.202147525676937,8.58850803458066e-07
FCER1A,GSE95233,22,51,5.12418443727273,4.22176301980392,5.133108515,4.104968555,-0.902421417468806,Down_in_Sepsis,0.0739750445632799,9.43827637107183e-09
CD27,GSE137340,14,43,7.84403436214286,7.37142041341861,7.8740610205,7.235576987,-0.472613948724252,Down_in_Sepsis,0.348837209302326,0.0936456948900907
CD27,GSE236713,30,125,1.60952607,-0.448547118312,1.60144545,-0.43886185,-2.058073188312,Down_in_Sepsis,0.0162666666666667,2.14765424902856e-16
CD27,GSE54514,18,35,7.76306345722222,7.73695680074286,7.7280151845,7.715987682,-0.0261066564793655,Down_in_Sepsis,0.474603174603175,0.773107646476209
CD27,GSE57065,25,28,9.0522132,7.25395678571429,8.96291,7.32635,-1.79825641428572,Down_in_Sepsis,0.00285714285714286,8.85018249863286e-15
CD27,GSE65682,42,51,5.837026783,5.19841813684314,5.746443044,5.111161601,-0.638608646156863,Down_in_Sepsis,0.320261437908497,0.00299415182946891
CD27,GSE95233,22,51,7.60511039136364,6.09770327470588,7.64433871,5.98499079,-1.50740711665775,Down_in_Sepsis,0.0374331550802139,4.56190854345469e-10
TXK,GSE137340,14,43,5.92258920042857,5.20780488837209,6.0439414605,5.09016541,-0.714784312056478,Down_in_Sepsis,0.20265780730897,0.000599272533308424
TXK,GSE236713,30,125,0.9197324194,-0.181656198816,0.9146905,-0.12425113,-1.101388618216,Down_in_Sepsis,0.160533333333333,8.24898242914014e-09
TXK,GSE54514,18,35,7.31790725388889,7.27959833142857,7.296327114,7.2380867,-0.0383089224603168,Down_in_Sepsis,0.420634920634921,0.355973719982299
TXK,GSE57065,25,28,7.1846312,4.9532025,7.16389,4.92176,-2.2314287,Down_in_Sepsis,0.00142857142857143,4.42509124931643e-15
TXK,GSE65682,42,51,4.06082893503571,3.25638884056863,4.06964975675,3.195788096,-0.804440094467087,Down_in_Sepsis,0.199813258636788,7.04582975307511e-07
TXK,GSE95233,22,51,5.60808232409091,4.32859406196078,5.617723485,4.30616348,-1.27948826213013,Down_in_Sepsis,0.0285204991087344,2.10264174876355e-10
RASGRP1,GSE137340,14,43,5.76315659492857,5.74034018081395,5.649684841,5.684216414,-0.0228164141146179,Down_in_Sepsis,0.476744186046512,0.804590920857132
RASGRP1,GSE236713,30,125,1.20997883566667,-0.440873478976,1.24826525,-0.39428043,-1.65085231464267,Down_in_Sepsis,0.0517333333333334,2.71633609541585e-14
RASGRP1,GSE54514,18,35,7.58946365777778,7.50196955548571,7.474839449,7.396328449,-0.0874941022920632,Down_in_Sepsis,0.396825396825397,0.228139828404204
RASGRP1,GSE57065,25,28,8.6735592,6.59675214285714,8.74139,6.466325,-2.07680705714286,Down_in_Sepsis,0.04,4.0828104411818e-11
RASGRP1,GSE65682,42,51,4.0937187339,3.49476184095294,4.0467968729,3.4622469572,-0.598956892947059,Down_in_Sepsis,0.225023342670401,5.54023063653005e-06
RASGRP1,GSE95233,22,51,8.88486916045455,7.01190822862745,8.927970105,7.08088049,-1.87296093182709,Down_in_Sepsis,0.0017825311942959,1.88955739655682e-11
SMPDL3A,GSE137340,14,43,5.29939157914286,6.6831912217907,4.747642469,6.715797357,1.38379964264784,Up_in_Sepsis,0.805647840531562,0.000400631980255359
SMPDL3A,GSE236713,30,125,-1.20063452233333,0.311127671024,-1.1526017,0.24967122,1.51176219335733,Up_in_Sepsis,0.845333333333334,4.54768652152315e-09
SMPDL3A,GSE54514,18,35,8.08815202433333,7.91349780904286,7.66974496825,7.7591075895,-0.174654215290476,Down_in_Sepsis,0.474603174603175,0.773107646476209
SMPDL3A,GSE57065,25,28,3.6330384,5.28516160714286,3.65656,5.6871975,1.65212320714286,Up_in_Sepsis,0.937142857142857,9.7986344315551e-10
SMPDL3A,GSE65682,42,51,5.57082502838095,7.5624378732549,5.6595786905,7.80132781,1.99161284487395,Up_in_Sepsis,0.8874883286648,1.51621161941954e-10
SMPDL3A,GSE95233,22,51,3.86107923909091,6.20458559343137,3.7048692175,6.18548596,2.34350635434046,Up_in_Sepsis,0.987522281639929,5.0299256890297e-11
TPST2,GSE137340,14,43,8.27969496325,9.79783269608139,7.9765398905,9.858399753,1.5181377328314,Up_in_Sepsis,0.818936877076412,0.000203389487077016
TPST2,GSE236713,30,125,-0.5442433062,0.234032943728,-0.440820935,0.16251373,0.778276249928,Up_in_Sepsis,0.881066666666666,9.81126041913943e-11
TPST2,GSE54514,18,35,10.6547624273333,10.3847428183571,10.470162869,10.44403124,-0.27001960897619,Down_in_Sepsis,0.341269841269841,0.0612219903360194
TPST2,GSE57065,25,28,6.5861648,7.43347857142857,6.58141,7.41739166666667,0.847313771428571,Up_in_Sepsis,0.96,4.0828104411818e-11
TPST2,GSE65682,42,51,7.29053642883333,8.31062247454902,7.257098495,8.309882325,1.02008604571569,Up_in_Sepsis,0.918300653594771,4.73658625634737e-12
TPST2,GSE95233,22,51,7.52804846712121,8.36179940117647,7.549906045,8.41934404,0.833750934055259,Up_in_Sepsis,0.949197860962567,1.42085083033673e-09
ZBTB8OS,GSE137340,14,43,4.43118600717857,4.83144525065504,4.32716044233333,4.68700454,0.400259243476468,Up_in_Sepsis,0.882059800664452,4.05663071297044e-06
ZBTB8OS,GSE236713,30,125,-0.569892523055556,0.2087835916,-0.646200421,0.131982966666667,0.778676114655556,Up_in_Sepsis,0.934666666666667,1.58073643665628e-13
ZBTB8OS,GSE54514,18,35,7.24049439702778,7.24007785661429,7.1937617065,7.2229328155,-0.00041654041349215,Down_in_Sepsis,0.544444444444445,0.608776071190231
ZBTB8OS,GSE57065,25,28,4.7366192,5.76419928571429,4.80386,5.816665,1.02758008571429,Up_in_Sepsis,0.872857142857143,6.59704088772431e-07
ZBTB8OS,GSE65682,42,51,3.46137587542857,4.06068646721569,3.391314426,4.094507529,0.599310591787115,Up_in_Sepsis,0.785714285714286,2.34946181807094e-06
ZBTB8OS,GSE95233,22,51,5.56323834636364,6.48216824431373,5.53107066,6.42587499,0.918929897950089,Up_in_Sepsis,0.943850267379679,2.21753737820061e-09
NDST2,GSE137340,14,43,5.20678947217857,5.99129690981395,5.106917747,6.02337956,0.784507437635382,Up_in_Sepsis,0.868770764119601,1.0352095404657e-05
NDST2,GSE236713,30,125,-0.844546086166667,0.153230272956,-0.848564375,0.10800743,0.997776359122667,Up_in_Sepsis,0.927733333333333,3.80211632577724e-13
NDST2,GSE54514,18,35,8.43623047411111,8.558761515,8.266138077,8.473205566,0.122531040888889,Up_in_Sepsis,0.577777777777778,0.365828622459723
NDST2,GSE57065,25,28,5.291112,6.29394214285714,5.271295,6.398975,1.00283014285714,Up_in_Sepsis,0.981428571428571,8.25279517997514e-13
NDST2,GSE65682,42,51,5.04624420984524,5.44335230143137,5.096814666,5.445633335,0.397108091586134,Up_in_Sepsis,0.662464985994398,0.00730309246733773
NDST2,GSE95233,22,51,5.47293090113636,6.81028055931373,5.5298272575,6.86557027,1.33734965817736,Up_in_Sepsis,0.982174688057041,8.14407368438532e-11
RORA,GSE137340,14,43,5.01258896726786,4.95378745143895,5.03151788675,4.9451376725,-0.0588015158289039,Down_in_Sepsis,0.431893687707641,0.457093279438225
RORA,GSE236713,30,125,1.62773954,-0.457789509928,1.6519983,-0.25106025,-2.085529049928,Down_in_Sepsis,0.0333333333333333,2.30592428929965e-15
RORA,GSE54514,18,35,7.28849949835556,7.30800459995429,7.2765829563,7.2860398292,0.01950510159873,Up_in_Sepsis,0.525396825396825,0.773107646476209
RORA,GSE57065,25,28,5.08820155,4.00360566964286,5.17232,3.985955,-1.08459588035714,Down_in_Sepsis,0.0485714285714286,1.46118725598053e-10
RORA,GSE65682,42,51,3.96613137085714,3.06236520933333,3.68559131816667,2.948146407,-0.90376616152381,Down_in_Sepsis,0.211951447245565,1.94192092211731e-06
RORA,GSE95233,22,51,6.91478204085227,5.05348908598039,6.8897204275,5.0774353375,-1.86129295487188,Down_in_Sepsis,0,1.60188706567253e-11
DYRK2,GSE137340,14,43,6.85232160559524,7.01527731642636,6.73589147816667,6.91390101966667,0.162955710831119,Up_in_Sepsis,0.573089700996678,0.424295910299058
DYRK2,GSE236713,30,125,1.35593036266667,-0.430184983368,1.3771887,-0.3400731,-1.78611534603467,Down_in_Sepsis,0.00986666666666667,8.63190787799774e-17
DYRK2,GSE54514,18,35,7.79651194154167,7.85631804811429,7.7922880055,7.71498012525,0.0598061065726192,Up_in_Sepsis,0.573015873015873,0.396380670853483
DYRK2,GSE57065,25,28,7.0158203,5.34956892857143,7.063395,5.34507625,-1.66625137142857,Down_in_Sepsis,0.01,9.95645531096197e-14
DYRK2,GSE65682,42,51,3.3386985775,2.84668979696569,3.048677431125,2.7980315135,-0.492008780534314,Down_in_Sepsis,0.295051353874883,0.000711219090907829
DYRK2,GSE95233,22,51,6.55505491477273,4.98056270980392,6.47301483,4.9024808275,-1.57449220496881,Down_in_Sepsis,0,1.60188706567253e-11
HLA-DRB1,GSE137340,14,43,8.14223886030952,7.43658830400775,8.491853129,7.42264241033333,-0.705650556301771,Down_in_Sepsis,0.290697674418605,0.0187588436756909
HLA-DRB1,GSE236713,30,125,0.7768310798,-0.461721187136,0.9588511,-0.3633566,-1.238552266936,Down_in_Sepsis,0.114666666666667,6.05811589133145e-11
HLA-DRB1,GSE54514,18,35,8.07767777966667,7.84696529931429,8.050330162,7.225830078,-0.230712480352381,Down_in_Sepsis,0.49047619047619,0.918534356570284
HLA-DRB1,GSE57065,25,28,8.39361106666667,6.85011928571429,8.27477,6.797975,-1.54349178095238,Down_in_Sepsis,0.01,9.95645531096197e-14
HLA-DRB1,GSE65682,42,51,8.70409771288095,7.31744396111765,8.7031124085,7.310401546,-1.3866537517633,Down_in_Sepsis,0.139122315592904,2.46596291598238e-09
HLA-DRB1,GSE95233,22,51,7.73874228454546,6.15605486993464,7.747733325,6.11209931333333,-1.58268741461082,Down_in_Sepsis,0.0133689839572193,5.45249501386452e-11
ZNF331,GSE137340,14,43,4.54073064508929,4.82687522751163,4.56112953975,4.71500806175,0.286144582422342,Up_in_Sepsis,0.81063122923588,0.000312251163096141
ZNF331,GSE236713,30,125,0.953477680788889,-0.156995782525333,1.02763461333334,-0.13865257,-1.11047346331422,Down_in_Sepsis,0.0357333333333333,3.19836502929864e-15
ZNF331,GSE54514,18,35,7.16115809370371,7.13792643778095,7.157583952,7.130355358,-0.0232316559227517,Down_in_Sepsis,0.380952380952381,0.163232997664367
ZNF331,GSE57065,25,28,5.8558508,4.81075214285714,5.832445,4.8448525,-1.04509865714286,Down_in_Sepsis,0.01,9.95645531096197e-14
ZNF331,GSE65682,42,51,3.54891470767857,3.08650428648039,3.46059364725,3.091039797,-0.462410421198179,Down_in_Sepsis,0.166199813258637,3.46929065408589e-08
ZNF331,GSE95233,22,51,5.54157874204546,4.93893834107843,5.5069541925,4.896994065,-0.602640400967023,Down_in_Sepsis,0.0552584670231729,2.06018498425851e-09
MTF1,GSE137340,14,43,7.76451157764286,8.93228578253488,7.506201039,9.068975369,1.16777420489203,Up_in_Sepsis,0.794019933554817,0.000700977779606083
MTF1,GSE236713,30,125,-1.30024173766667,0.203970547088,-1.2425673,0.17809558,1.50421228475467,Up_in_Sepsis,0.9752,7.11052358786845e-16
MTF1,GSE54514,18,35,9.30062760277778,9.70296508265714,9.288960457,9.710276604,0.402337479879364,Up_in_Sepsis,0.706349206349206,0.0150067897101463
MTF1,GSE57065,25,28,6.8181232,7.78650416666667,6.78093333333333,7.82162666666667,0.968380966666668,Up_in_Sepsis,0.994285714285714,2.65505474958986e-14
MTF1,GSE65682,42,51,6.07646413678095,6.65641912182353,6.1187502983,6.7281799964,0.579954985042577,Up_in_Sepsis,0.77357609710551,6.18231329672613e-06
MTF1,GSE95233,22,51,7.17531765727273,8.26197867084967,7.17700403333334,8.26250471,1.08666101357695,Up_in_Sepsis,0.985739750445633,5.9097281654302e-11
CDC25B,GSE137340,14,43,8.99977323285714,8.09544132341861,8.94229677,7.993413291,-0.904331909438538,Down_in_Sepsis,0.249169435215947,0.00438898494776219
CDC25B,GSE236713,30,125,1.71788823,-0.459540968904,1.72541835,-0.21615744,-2.177429198904,Down_in_Sepsis,0.00373333333333333,3.56444855003682e-17
